seqnames,start,end,width,strand,gc,cds_density,exon_density,promoter_density,repeat_content,nearest_gene_dist,gene_density_1mb,cds_overlap,exon_overlap,promoter_overlap,nearest_gene_dist_log10,range_width
chr1,69457670,69458075,406,*,0.39655172413793105,0,0,0,0,494870,1,0,0,0,5.694492004409267,406
chr1,70430016,70430560,545,*,0.3669724770642202,0,0,0,0,0,7,0,0,0,0,545
chr1,70880627,70880814,188,*,0.39361702127659576,0,0,0,0,0,8,0,0,0,0,188
chr1,70962051,70962318,268,*,0.3805970149253731,0,0,0,0,56516,7,0,0,0,4.752179100840631,268
chr1,72178220,72178390,171,*,0.2807017543859649,0,0,0,0,0,3,0,0,0,0,171
chr1,74636737,74636847,111,*,0.32432432432432434,0,0,0,0,0,5,0,0,0,0,111
chr1,78391752,78392068,317,*,0.3249211356466877,0,0,0,0,0,9,0,0,0,0,317
chr1,80788939,80789126,188,*,0.30319148936170215,0,0,0,0,982718,0,0,0,0,5.992429352831699,188
chr1,80941475,80941491,17,*,0.17647058823529413,0,0,0,0,830353,0,0,0,0,5.919263282099378,17
chr1,81424241,81424482,242,*,0.43388429752066116,0,0,0,0,347362,1,0,0,0,5.540783556910148,242
chr1,81463466,81463649,184,*,0.2554347826086957,0,0,0,0,308195,1,0,0,0,5.48882699781783,184
chr1,82766463,82766700,238,*,0.4327731092436975,0,0,0,0,308355,1,0,0,0,5.489052403359177,238
chr1,83769967,83770134,168,*,0.4107142857142857,0,0,0,0,489463,1,0,0,0,5.689720755023129,168
chr1,84836463,84836799,337,*,0.4124629080118694,0,0,0,0,0,12,0,0,0,0,337
chr1,85884769,85885317,549,*,0.41712204007285975,0,0,0,0,0,12,0,0,0,0,549
chr1,86587533,86587732,200,*,0.365,0,0,0,0,0,6,0,0,0,0,200
chr1,90511956,90512057,102,*,0.39215686274509803,0,0,0,0,17861,6,0,0,0,4.251930085030368,102
chr1,91486835,91486973,139,*,0.5971223021582733,0,7.1942446043165464,28.776978417266186,0,0,4,0,1,1,0,139
chr1,92311082,92311218,137,*,0.32116788321167883,0,0,0,0,0,10,0,0,0,0,137
chr1,93771864,93772344,481,*,0.3575883575883576,0,0,0,0,3321,12,0,0,0,3.5213996281153754,481
chr1,96043633,96043742,110,*,0.38181818181818183,0,0,0,0,98720,4,0,0,0,4.994409545922172,110
chr1,97110836,97110974,139,*,0.37410071942446044,0,0,0,0,76200,3,0,0,0,4.881960670704853,139
chr1,98562598,98562923,326,*,0.34355828220858897,0,0,0,0,47348,5,0,0,0,4.675310811236484,326
chr1,98655645,98655783,139,*,0.23741007194244604,0,0,0,0,20483,6,0,0,0,4.311414767162359,139
chr1,99864791,99865062,272,*,0.34558823529411764,0,0,0,0,89652,6,0,0,0,4.952564826654997,272
chr1,101128322,101128610,289,*,0.23875432525951557,0,0,0,0,15761,11,0,0,0,4.197611323169713,289
chr1,101593271,101593508,238,*,0.4369747899159664,0,0,0,0,101626,6,0,0,0,5.007009105518896,238
chr1,102608587,102609131,545,*,0.3522935779816514,0,0,0,0,145796,2,0,0,0,5.163748587789569,545
chr1,102690317,102690442,126,*,0.30952380952380953,0,0,0,0,227526,2,0,0,0,5.357032940576607,126
chr1,102876632,102876742,111,*,0.36036036036036034,0,0,0,0,413841,2,0,0,0,5.61683456424808,111
chr1,105197635,105198147,513,*,0.3060428849902534,0,0,0,0,577941,0,0,0,0,5.7618842565107595,513
chr1,106777813,106778215,403,*,0.3076923076923077,0,0,0,0,821051,0,0,0,0,5.9143706633288256,403
chr1,108289192,108289388,197,*,0.4213197969543147,0,0,0,0,0,5,0,0,0,0,197
chr1,110694334,110694538,205,*,0.4292682926829268,0,0,4.878048780487805,0,0,22,0,0,1,0,205
chr1,111429875,111429989,115,*,0.6173913043478261,0,0,0,0,0,18,0,0,0,0,115
chr1,116380191,116380207,17,*,0.47058823529411764,0,58.8235294117647,58.8235294117647,0,0,6,0,1,1,0,17
chr1,117408950,117409709,760,*,0.45,0,0,0,0,42979,12,0,0,0,4.633266411155424,760
chr1,119327826,119328815,990,*,0.4414141414141414,0,0,0,0,96850,2,0,0,0,4.986104109229005,990
chr1,142591299,142591432,134,*,0.44776119402985076,0,0,0,0,105988,1,0,0,0,5.025260794630867,134
chr1,147258668,147258909,242,*,0.4669421487603306,0,0,0,0,0,10,0,0,0,0,242
chr1,150781298,150781464,167,*,0.41916167664670656,0,0,11.976047904191615,0,380,35,0,0,1,2.5809249756756194,167
chr1,151752209,151752319,111,*,0.36936936936936937,0,0,0,0,0,27,0,0,0,0,111
chr1,151833501,151834045,545,*,0.5467889908256881,0,0,0,0,7327,26,0,0,0,3.8649854606597938,545
chr1,153057414,153057613,200,*,0.35,0,0,0,0,0,46,0,0,0,0,200
chr1,157001193,157001540,348,*,0.4885057471264368,0,0,0,0,0,24,0,0,0,0,348
chr1,161809224,161809237,14,*,0.5714285714285714,0,0,0,0,0,17,0,0,0,0,14
chr1,162408885,162409429,545,*,0.344954128440367,0,0,0,0,26956,13,0,0,0,4.430671558636988,545
chr1,163930698,163930876,179,*,0.41899441340782123,0,0,0,0,597720,0,0,0,0,5.776498514364561,179
chr1,165778350,165778378,29,*,0.3103448275862069,0,0,0,0,0,12,0,0,0,0,29
chr1,168243604,168244069,466,*,0.3648068669527897,0,0,0,0,0,14,0,0,0,0,466
chr1,168607554,168607571,18,*,0.2777777777777778,0,0,0,0,56238,12,0,0,0,4.750037589779494,18
chr1,171375500,171375811,312,*,0.4583333333333333,0,0,0,0,64276,14,0,0,0,4.808055598740809,312
chr1,174804566,174804620,55,*,0.2727272727272727,0,0,0,0,0,7,0,0,0,0,55
chr1,176185315,176185453,139,*,0.3381294964028777,0,0,0,0,8944,4,0,0,0,3.951580344903392,139
chr1,183405967,183406292,326,*,0.3128834355828221,0,0,0,0,18332,11,0,0,0,4.263233538439489,326
chr1,183512607,183512953,347,*,0.3919308357348703,0,0,0,0,0,10,0,0,0,0,347
chr1,184522934,184523233,300,*,0.4,0,0,0,0,0,5,0,0,0,0,300
chr1,184712571,184712742,172,*,0.313953488372093,0,0,0,0,0,6,0,0,0,0,172
chr1,185470398,185470534,137,*,0.4233576642335766,0,0,0,0,166226,6,0,0,0,5.220701566973036,137
chr1,185580082,185580409,328,*,0.3231707317073171,0,0,0,0,123273,6,0,0,0,5.090871488216005,328
chr1,187831457,187832050,594,*,0.3265993265993266,0,0,0,0,873343,0,0,0,0,5.941185340927775,594
chr1,188126119,188126299,181,*,0.281767955801105,0,0,0,0,1168005,0,0,0,0,6.067445073735454,181
chr1,190852546,190852855,310,*,0.4838709677419355,0,0,0,0,81757,2,0,0,0,4.912530259018773,310
chr1,191912685,191912926,242,*,0.2892561983471074,0,0,0,0,214665,2,0,0,0,5.331763263897428,242
chr1,194251850,194252175,326,*,0.23006134969325154,0,0,0,0,1027907,0,0,0,0,6.011954246098639,326
chr1,195402969,195403155,187,*,0.27807486631016043,0,0,0,0,791757,0,0,0,0,5.898592460219892,187
chr1,195847832,195848376,545,*,0.43486238532110094,0,0,0,0,346536,1,0,0,0,5.5397496113517395,545
chr1,199386666,199387243,578,*,0.28719723183391005,0,0,0,0,480107,1,0,0,0,5.681338942642585,578
chr1,201404292,201404455,164,*,0.25609756097560976,0,0,0,0,5297,18,0,0,0,3.7241119539612124,164
chr1,202757839,202758042,204,*,0.3382352941176471,0,0,0,0,0,20,0,0,0,0,204
chr1,208780154,208780338,185,*,0.4486486486486487,0,0,0,0,362488,1,0,0,0,5.559294832115882,185
chr1,213102788,213102913,126,*,0.29365079365079366,0,0,0,0,20973,12,0,0,0,4.321681263668323,126
chr1,217376277,217376544,268,*,0.3283582089552239,0,0,0,0,65179,3,0,0,0,4.814114356129125,268
chr1,217422191,217422428,238,*,0.3235294117647059,0,0,0,0,111093,3,0,0,0,5.045690604060069,238
chr1,218275425,218275772,348,*,0.23563218390804597,0,0,0,0,181278,6,0,0,0,5.258347496801759,348
chr1,218838186,218838319,134,*,0.41044776119402987,0,0,0,0,220224,4,0,0,0,5.342866618658253,134
chr1,219413371,219413498,128,*,0.40625,0,0,0,0,27163,3,0,0,0,4.433993721794708,128
chr1,222034719,222034882,164,*,0.34146341463414637,0,0,0,0,119202,1,0,0,0,5.076287185496924,164
chr1,224981517,224981555,39,*,0.2564102564102564,0,0,0,0,53267,6,0,0,0,4.726466391072991,39
chr1,225555121,225555305,185,*,0.42162162162162165,0,0,0,0,0,6,0,0,0,0,185
chr1,230179282,230179669,388,*,0.3788659793814433,0,0,0,0,13866,5,0,0,0,4.141982515552804,388
chr1,232842500,232842849,350,*,0.3342857142857143,0,0,0,0,97788,4,0,0,0,4.990290005012757,350
chr1,233368969,233369165,197,*,0.39086294416243655,0,0,0,0,0,6,0,0,0,0,197
chr1,234178267,234178400,134,*,0.291044776119403,0,0,0,0,0,7,0,0,0,0,134
chr1,235274798,235275145,348,*,0.3390804597701149,0,2.873563218390805,0,0,0,10,0,1,0,0,348
chr1,238882538,238882654,117,*,0.2905982905982906,0,0,0,0,233220,1,0,0,0,5.367767653177464,117
chr1,238973967,238974234,268,*,0.3694029850746269,0,0,0,0,324649,1,0,0,0,5.511415407208775,268
chr1,238993241,238993254,14,*,0.2857142857142857,0,0,0,0,343923,1,0,0,0,5.53646248319009,14
chr1,239094879,239095116,238,*,0.27310924369747897,0,0,0,0,445561,2,0,0,0,5.648908144701503,238
chr1,239857527,239857711,185,*,0.3891891891891892,0,0,0,0,0,3,0,0,0,0,185
chr1,240146146,240146533,388,*,0.3917525773195876,0,0,0,0,24290,3,0,0,0,4.385445393995841,388
chr1,241174918,241175083,166,*,0.35542168674698793,0,0,0,0,0,4,0,0,0,0,166
chr1,241307348,241307599,252,*,0.3253968253968254,0,0,3.9682539682539684,0,0,6,0,0,1,0,252
chr1,242323075,242323400,326,*,0.3773006134969325,0,0,0,0,0,4,0,0,0,0,326
chr1,242518488,242518929,442,*,0.3009049773755656,0,0,0,0,0,3,0,0,0,0,442
chr1,243062110,243062366,257,*,0.4669260700389105,0,0,0,0,157249,5,0,0,0,5.196590654117307,257
chr1,244333605,244333763,159,*,0.24528301886792453,0,0,0,0,112824,7,0,0,0,5.052405342192183,159
chr1,244688003,244688189,187,*,0.39572192513368987,0,0,0,0,0,10,0,0,0,0,187
chr1,246404289,246404577,289,*,0.42214532871972316,0,0,0,0,0,5,0,0,0,0,289
chr2,259427,259566,140,*,0.2642857142857143,0,0,7.142857142857142,0,0,5,0,0,1,0,140
chr2,286494,286619,126,*,0.4523809523809524,0,0,15.873015873015873,0,0,6,0,0,1,0,126
chr2,751839,752035,197,*,0.3401015228426396,0,0,0,0,27801,6,0,0,0,4.444076039001569,197
chr2,2598100,2598507,408,*,0.34558823529411764,0,0,0,0,263054,2,0,0,0,5.420046561034423,408
chr2,3056422,3056632,211,*,0.38388625592417064,0,0,0,0,136108,3,0,0,0,5.133886843212942,211
chr2,5662968,5663209,242,*,0.3512396694214876,0,0,0,0,169589,3,0,0,0,5.229400240179781,242
chr2,5876312,5876462,151,*,0.3973509933774834,0,0,0,0,34794,3,0,0,0,4.541516840831034,151
chr2,7205277,7205406,130,*,0.3076923076923077,0,0,0,0,20967,6,0,0,0,4.321557007938544,130
chr2,7347403,7347787,385,*,0.4831168831168831,0,0,0,0,163093,6,0,0,0,5.212437984247988,385
chr2,7481742,7481962,221,*,0.2850678733031674,0,0,0,0,79429,5,0,0,0,4.899984562549391,221
chr2,7791523,7791809,287,*,0.2682926829268293,0,0,0,0,201141,3,0,0,0,5.3035027641011805,287
chr2,9040878,9041175,298,*,0.43288590604026844,0,0,0,0,0,4,0,0,0,0,298
chr2,12229285,12229594,310,*,0.38064516129032255,0,0,0,0,252172,4,0,0,0,5.40169858509696,310
chr2,12492391,12493224,834,*,0.4040767386091127,0,0,0,0,363773,2,0,0,0,5.560831655529983,834
chr2,14011984,14012191,208,*,0.4567307692307692,0,0,0,0,760618,0,0,0,0,5.881167169737271,208
chr2,14172364,14172378,15,*,0.2,0,0,0,0,600431,0,0,0,0,5.778463829895489,15
chr2,14437412,14437559,148,*,0.35135135135135137,0,0,0,0,335250,1,0,0,0,5.5253700819564004,148
chr2,16032986,16033316,331,*,0.5226586102719033,0,0,0,0,46703,4,0,0,0,4.6693540776439395,331
chr2,16232885,16233019,135,*,0.4962962962962963,0,0,0,0,145755,4,0,0,0,5.163626441395086,135
chr2,16910439,16911272,834,*,0.39568345323741005,0,0,0,0,63304,1,0,0,0,4.801438013124035,834
chr2,17060489,17060891,403,*,0.38213399503722084,0,0,0,0,213354,1,0,0,0,5.329102825057833,403
chr2,17110924,17111131,208,*,0.39903846153846156,0,0,0,0,263789,1,0,0,0,5.42125832787776,208
chr2,17401214,17401662,449,*,0.40979955456570155,0,0,0,0,290323,3,0,0,0,5.462882938817329,449
chr2,17643331,17643719,389,*,0.3856041131105398,0,0,0,0,48266,6,0,0,0,4.683650306402393,389
chr2,17828137,17828493,357,*,0.3333333333333333,0,0,0,0,0,6,0,0,0,0,357
chr2,17939421,17940128,708,*,0.3968926553672316,0,0,0,0,0,6,0,0,0,0,708
chr2,18064136,18064272,137,*,0.3357664233576642,0,0,0,0,0,6,0,0,0,0,137
chr2,18139670,18139812,143,*,0.36363636363636365,0,0,0,0,25444,6,0,0,0,4.405602455209314,143
chr2,18252489,18252684,196,*,0.3163265306122449,0,0,0,0,138263,8,0,0,0,5.140709116938132,196
chr2,18727501,18727701,201,*,0.32338308457711445,0,0,0,0,8287,3,0,0,0,3.9184497424011577,201
chr2,19195331,19195718,388,*,0.4072164948453608,0,0,0,0,352471,5,0,0,0,5.54712462280691,388
chr2,19675679,19676145,467,*,0.3683083511777302,0,0,0,0,117306,5,0,0,0,5.069323928319004,467
chr2,19676442,19676479,38,*,0.2894736842105263,0,0,0,0,118069,5,0,0,0,5.07213956323974,38
chr2,20254463,20254649,187,*,0.3048128342245989,0,0,0,0,2673,8,0,0,0,3.4271614029259654,187
chr2,21736416,21736646,231,*,0.2857142857142857,0,0,0,0,173659,2,0,0,0,5.2396997966866605,231
chr2,21752235,21752423,189,*,0.35978835978835977,0,0,0,0,157882,2,0,0,0,5.198335370010451,189
chr2,21947267,21947453,187,*,0.33689839572192515,0,0,0,0,13742,1,0,0,0,4.138081546495746,187
chr2,21972198,21972329,132,*,0.45454545454545453,0,0,0,0,38673,1,0,0,0,4.5874190928925,132
chr2,21992510,21993217,708,*,0.3997175141242938,0,0,0,0,58985,1,0,0,0,4.770748946485682,708
chr2,23005686,23006030,345,*,0.2985507246376812,0,0,0,0,602267,0,0,0,0,5.779789788635271,345
chr2,25590470,25590482,13,*,0.6153846153846154,0,0,0,0,9584,9,0,0,0,3.9815921172140816,13
chr2,25796434,25796766,333,*,0.40540540540540543,0,0,0,0,0,8,0,0,0,0,333
chr2,28995442,28995820,379,*,0.3245382585751979,0,0,0,0,0,14,0,0,0,0,379
chr2,29595972,29596278,307,*,0.2736156351791531,0,0,0,0,0,7,0,0,0,0,307
chr2,30778359,30778570,212,*,0.2783018867924528,0,0,0,0,0,5,0,0,0,0,212
chr2,32447782,32447806,25,*,0.28,0,40,0,0,0,10,0,1,0,0,25
chr2,32799038,32799375,338,*,0.38461538461538464,0,0,0,0,0,11,0,0,0,0,338
chr2,33715810,33716018,209,*,0.42105263157894735,0,0,0,0,0,4,0,0,0,0,209
chr2,33799910,33800140,231,*,0.354978354978355,0,0,0,0,8588,4,0,0,0,3.933942602741261,231
chr2,34870619,34870742,124,*,0.3870967741935484,0,0,0,0,917334,0,0,0,0,5.962527963895569,124
chr2,35136247,35136317,71,*,0.38028169014084506,0,0,0,0,1182962,0,0,0,0,6.072971161240674,71
chr2,35303849,35304090,242,*,0.45041322314049587,0,0,0,0,1277801,0,0,0,0,6.106463563549044,242
chr2,35510236,35510464,229,*,0.37554585152838427,0,0,0,0,1071427,0,0,0,0,6.029962991753658,229
chr2,35559375,35559630,256,*,0.3125,0,0,0,0,1022261,0,0,0,0,6.009562217297486,256
chr2,35977155,35977337,183,*,0.33879781420765026,0,0,0,0,604554,0,0,0,0,5.781435817372037,183
chr2,37141397,37142360,964,*,0.38900414937759337,0,0,0,0,0,13,0,0,0,0,964
chr2,37528155,37528172,18,*,0.16666666666666666,0,0,0,0,0,12,0,0,0,0,18
chr2,40623309,40623410,102,*,0.3431372549019608,0,0,0,0,0,2,0,0,0,0,102
chr2,41742383,41742512,130,*,0.33076923076923076,0,0,0,0,362182,2,0,0,0,5.558928061716692,130
chr2,42076447,42076664,218,*,0.3853211009174312,0,0,0,0,28030,4,0,0,0,4.447638591400498,218
chr2,42980855,42981303,449,*,0.47884187082405344,0,2.2271714922048997,0,0,0,9,0,1,0,0,449
chr2,43210394,43210632,239,*,0.41841004184100417,0,0,0,0,190642,7,0,0,0,5.280220863545252,239
chr2,43580366,43580621,256,*,0.390625,0,0,0,0,0,8,0,0,0,0,256
chr2,44814720,44814901,182,*,0.6263736263736264,0,0,0,0,0,7,0,0,0,0,182
chr2,45608830,45608888,59,*,0.3728813559322034,0,0,0,0,6930,5,0,0,0,3.8407958988470936,59
chr2,47149213,47149649,437,*,0.41418764302059496,0,0,0,0,0,15,0,0,0,0,437
chr2,47153842,47154037,196,*,0.3622448979591837,0,0,0,0,0,15,0,0,0,0,196
chr2,47581461,47581915,455,*,0.4835164835164835,0,0,0,0,14371,11,0,0,0,4.157517208532612,455
chr2,48763639,48763911,273,*,0.326007326007326,0,0,0,0,0,7,0,0,0,0,273
chr2,49439704,49439846,143,*,0.3706293706293706,0,0,0,0,58037,3,0,0,0,4.763712438156989,143
chr2,50229594,50229711,118,*,0.3644067796610169,0,0,0,0,0,1,0,0,0,0,118
chr2,51080282,51080561,280,*,0.3464285714285714,0,0,0,0,0,1,0,0,0,0,280
chr2,51721733,51721950,218,*,0.3577981651376147,0,0,0,0,462058,1,0,0,0,5.664697433864452,218
chr2,51804801,51805188,388,*,0.36082474226804123,0,0,0,0,545126,0,0,0,0,5.736497693054325,388
chr2,52581029,52581184,156,*,0.3974358974358974,0,0,0,0,1315932,0,0,0,0,6.119233777977768,156
chr2,53615428,53616191,764,*,0.34293193717277487,0,0,0,0,280925,6,0,0,0,5.448591935477783,764
chr2,53768382,53768871,490,*,0.3489795918367347,0,0,0,0,128245,6,0,0,0,5.108043828325618,490
chr2,53819478,53819913,436,*,0.39908256880733944,0,0,0,0,77203,6,0,0,0,4.887639802057556,436
chr2,55645507,55645737,231,*,0.3116883116883117,0,0,17.316017316017316,0,0,11,0,0,1,0,231
chr2,56724181,56724432,252,*,0.42063492063492064,0,0,0,0,110871,2,0,0,0,5.044821881759084,252
chr2,57709568,57709739,172,*,0.31976744186046513,0,0,0,0,425046,1,0,0,0,5.628436955255201,172
chr2,58084288,58084505,218,*,0.3623853211009174,0,0,0,0,50280,2,0,0,0,4.701403906447556,218
chr2,58976205,58976377,173,*,0.3063583815028902,0,0,0,0,0,1,0,0,0,0,173
chr2,59140858,59141069,212,*,0.32547169811320753,0,0,0,0,0,1,0,0,0,0,212
chr2,59355335,59355778,444,*,0.38288288288288286,0,0,0,0,64433,1,0,0,0,4.809115092761918,444
chr2,59485049,59485215,167,*,0.32934131736526945,0,0,0,0,194147,1,0,0,0,5.28813292105545,167
chr2,63359339,63359377,39,*,0.358974358974359,0,0,0,0,0,6,0,0,0,0,39
chr2,64817746,64817881,136,*,0.3235294117647059,0,0,0,0,0,11,0,0,0,0,136
chr2,66229033,66229136,104,*,0.4230769230769231,0,0,0,0,356244,3,0,0,0,5.551748777612643,104
chr2,66379878,66380166,289,*,0.2906574394463668,0,0,0,0,205214,3,0,0,0,5.312209101952157,289
chr2,67074351,67074474,124,*,0.3951612903225806,0,0,0,0,274459,4,0,0,0,5.438479059004316,124
chr2,67134069,67134669,601,*,0.34775374376039936,0,0,0,0,215819,4,0,0,0,5.334091688202155,601
chr2,67595233,67595639,407,*,0.3906633906633907,0,0,0,0,28802,2,0,0,0,4.459437724411727,407
chr2,67818689,67819065,377,*,0.3740053050397878,0,0,0,0,181155,3,0,0,0,5.258052722713579,377
chr2,68221337,68221528,192,*,0.40625,0,0,0,0,47803,8,0,0,0,4.6794642377260605,192
chr2,69557223,69557483,261,*,0.44061302681992337,0,0,0,0,0,11,0,0,0,0,261
chr2,69688429,69688768,340,*,0.35294117647058826,0,2.941176470588235,0,0,0,12,0,1,0,0,340
chr2,72849277,72849766,490,*,0.38571428571428573,0,0,0,0,0,6,0,0,0,0,490
chr2,72923444,72923674,231,*,0.3939393939393939,0,0,0,0,0,5,0,0,0,0,231
chr2,73042620,73042926,307,*,0.31596091205211724,0,0,0,0,0,11,0,0,0,0,307
chr2,75981634,75981820,187,*,0.33689839572192515,0,0,0,0,43522,3,0,0,0,4.6387188232374905,187
chr2,76889773,76889979,207,*,0.42995169082125606,0,0,0,0,84870,1,0,0,0,4.928759319319617,207
chr2,77691362,77691718,357,*,0.26330532212885155,0,0,0,0,0,2,0,0,0,0,357
chr2,78639846,78639883,38,*,0.3157894736842105,0,26.315789473684212,0,0,457693,1,0,1,0,5.6605752192134675,38
chr2,78941106,78941520,415,*,0.2987951807228916,0,0,0,0,311291,6,0,0,0,5.49316795974291,415
chr2,78966774,78966962,189,*,0.291005291005291,0,0,0,0,285849,6,0,0,0,5.456138196550292,189
chr2,79123044,79123175,132,*,0.48484848484848486,0,0,0,0,129636,6,0,0,0,5.112728972232735,132
chr2,79341883,79342061,179,*,0.3854748603351955,0,0,0,0,5522,6,0,0,0,3.742175043223677,179
chr2,82421775,82422030,256,*,0.3203125,0,0,0,0,661896,0,0,0,0,5.82079041268452,256
chr2,82567156,82567461,306,*,0.30392156862745096,0,0,0,0,516465,0,0,0,0,5.7130417363136985,306
chr2,82585008,82585330,323,*,0.34055727554179566,0,0,0,0,498596,1,0,0,0,5.697749661076368,323
chr2,82606663,82606860,198,*,0.3484848484848485,0,0,0,0,477066,1,0,0,0,5.678579376287342,198
chr2,84436023,84436246,224,*,0.48214285714285715,0,0,0,0,81559,3,0,0,0,4.9114772171061025,224
chr2,84668933,84669277,345,*,0.34492753623188405,0,0,0,0,0,5,0,0,0,0,345
chr2,84823838,84824601,764,*,0.32722513089005234,0,0,0,0,0,6,0,0,0,0,764
chr2,86420782,86420882,101,*,0.33663366336633666,0,0,9.900990099009901,0,0,16,0,0,1,0,101
chr2,86635080,86635401,322,*,0.40683229813664595,0,0,0,0,32869,16,0,0,0,4.516799704081625,322
chr2,86843267,86844030,764,*,0.3298429319371728,0,1.3089005235602094,1.3089005235602094,0,0,15,0,1,1,0,764
chr2,87217194,87217280,87,*,0.25287356321839083,0,0,0,0,0,9,0,0,0,0,87
chr2,87398152,87398331,180,*,0.32222222222222224,0,0,0,0,0,7,0,0,0,0,180
chr2,88196736,88196916,181,*,0.3756906077348066,0,0,0,0,129807,7,0,0,0,5.113301458633778,181
chr2,88366194,88366485,292,*,0.4280821917808219,0,0,6.849315068493151,0,813,9,0,0,1,2.910624404889201,292
chr2,89223815,89224133,319,*,0.335423197492163,0,0,0,0,111846,6,0,0,0,5.048624339787867,319
chr2,89857409,89857458,50,*,0.5,0,0,0,0,745440,0,0,0,0,5.872413275705282,50
chr2,92023274,92023839,566,*,0.3586572438162544,0,0,0,0,53120,3,0,0,0,4.72526624200744,566
chr2,96121639,96121794,156,*,0.3717948717948718,0,0,0,0,20920,9,0,0,0,4.320582439473552,156
chr2,98655479,98655597,119,*,0.42016806722689076,0,0,0,0,43124,9,0,0,0,4.634729108081331,119
chr2,100287017,100287659,643,*,0.32192846034214617,0,0,0,0,0,8,0,0,0,0,643
chr2,101011581,101011869,289,*,0.4290657439446367,0,0,0,0,0,6,0,0,0,0,289
chr2,101329293,101329557,265,*,0.45660377358490567,0,0,0,0,107055,7,0,0,0,5.029611012535356,265
chr2,103171997,103172263,267,*,0.3146067415730337,0,0,0,0,21565,10,0,0,0,4.333769600873475,267
chr2,103746030,103746737,708,*,0.3036723163841808,0,0,0,0,311891,3,0,0,0,5.494004235288041,708
