seqnames,start,end,width,strand,gc,cds_density,exon_density,promoter_density,repeat_content,nearest_gene_dist,gene_density_1mb,cds_overlap,exon_overlap,promoter_overlap,nearest_gene_dist_log10,range_width
chr1,102588003,102588707,705,*,0.4099290780141844,0,0,0,0,125212,2,0,0,0,5.097649421008364,705
chr1,103647808,103648579,772,*,0.133419689119171,0,0,0,0,73755,4,0,0,0,4.867797355645453,772
chr1,103922589,103923211,623,*,0.3579454253611557,0,0,0,0,145366,5,0,0,0,5.1624658278124755,623
chr1,104209264,104210023,760,*,0.45789473684210524,0,0,0,0,40863,5,0,0,0,4.611340875583322,760
chr1,104212448,104219386,6939,*,0.31964259979824183,0,0,0,0,44047,5,0,0,0,4.643926194049255,6939
chr1,104219520,104220662,1143,*,0.32808398950131235,0,0,0,0,51119,5,0,0,0,4.7085908451503435,1143
chr1,104221134,104228133,7000,*,0.3658571428571429,0,0,0,0,52733,5,0,0,0,4.72209071485586,7000
chr1,105795908,105796544,637,*,0.3359497645211931,0,0,0,0,1176214,0,0,0,0,6.070486713559209,637
chr1,106172170,106173201,1032,*,0.37693798449612403,0,0,0,0,1426065,0,0,0,0,6.1541396256368195,1032
chr1,106173564,106174193,630,*,0.6238095238095238,0,0,0,0,1425073,0,0,0,0,6.15383741659522,630
chr1,106302289,106303016,728,*,0.12774725274725274,0,0,0,0,1296250,0,0,0,0,6.112689104436106,728
chr1,106486974,106487788,815,*,0.37055214723926383,0,0,0,0,1111478,0,0,0,0,6.045901261663641,815
chr1,106541729,106542873,1145,*,0.3327510917030568,0,0,0,0,1056393,0,0,0,0,6.023825925879934,1145
chr1,106875517,106876150,634,*,0.3943217665615142,0,0,0,0,723116,0,0,0,0,5.859208571628479,634
chr1,106968387,106969121,735,*,0.3619047619047619,0,0,0,0,630145,0,0,0,0,5.799441183816016,735
chr1,112757506,112758015,510,*,0.37254901960784315,0,0,0,0,180784,13,0,0,0,5.257162393575868,510
chr1,112758747,112759373,627,*,0.3875598086124402,0,0,0,0,179426,13,0,0,0,5.25388779583579,627
chr1,120102543,120104166,1624,*,0.3669950738916256,0,0,0,0,2336,13,0,0,0,3.368658712392227,1624
chr1,120383084,120383832,749,*,0.4485981308411215,0,0,0,0,0,13,0,0,0,0,749
chr1,143985639,144093975,108337,*,0.41560131810923323,0.01846091363061558,0.01846091363061558,0,0,52835,6,1,1,0,4.72292993150715,108337
chr1,144282636,144283140,505,*,0.3584158415841584,0,0,0,0,0,6,0,0,0,0,505
chr1,144284930,144286569,1640,*,0.43841463414634146,0,0,0,0,0,6,0,0,0,0,1640
chr1,144287493,144288393,901,*,0.44950055493895674,0,0,1.1098779134295227,0,0,6,0,0,1,0,901
chr1,144290583,144291293,711,*,0.44163150492264414,0,0,1.4064697609001406,0,0,6,0,0,1,0,711
chr1,146482215,146484525,2311,*,0.3911726525313717,0,0,0,0,0,13,0,0,0,0,2311
chr1,146701579,146702349,771,*,0.4085603112840467,0,0,0,0,0,15,0,0,0,0,771
chr1,147399448,147401922,2475,*,0.4901010101010101,0.40404040404040403,0.8080808080808081,2.4242424242424243,0,0,11,1,1,1,0,2475
chr1,147404623,147405218,596,*,0.337248322147651,0,1.6778523489932886,0,0,0,11,0,1,0,0,596
chr1,147406047,147406867,821,*,0.4445797807551766,0,0,0,0,0,11,0,0,0,0,821
chr1,147756515,147757512,998,*,0.4248496993987976,0,0,0,0,49090,9,0,0,0,4.691001878913039,998
chr1,148019015,148020086,1072,*,0.39738805970149255,0,0,0,0,0,5,0,0,0,0,1072
chr1,148604579,148605392,814,*,0.5724815724815725,0,0,0,0,8311,8,0,0,0,3.919705534549121,814
chr1,149222262,149222798,537,*,0.4692737430167598,0,0,0,0,56677,6,0,0,0,4.753414516870261,537
chr1,149223216,149225163,1948,*,0.5123203285420944,0,0,0,0,54312,6,0,0,0,4.734903791882342,1948
chr1,149629004,149629644,641,*,0.44617784711388453,0,0,3.1201248049921997,0,0,17,0,0,1,0,641
chr1,149634157,149634699,543,*,0.3572744014732965,0,0,0,0,0,17,0,0,0,0,543
chr1,152189587,152190635,1049,*,0.5843660629170638,0.9532888465204957,0.9532888465204957,0,0,0,31,1,1,0,0,1049
chr1,152277132,152277870,739,*,0.5737483085250338,1.3531799729364005,1.3531799729364005,0,0,0,33,1,1,0,0,739
chr1,155955715,155956561,847,*,0.4474616292798111,0,0,0,0,0,36,0,0,0,0,847
chr1,157947737,157948643,907,*,0.5281146637265711,0,0,0,0,14419,16,0,0,0,4.15896526038341,907
chr1,158289671,158290625,955,*,0.5424083769633508,0,0,0,0,7114,22,0,0,0,3.8521749044203033,955
chr1,160501573,160502349,777,*,0.6718146718146718,0,0,0,0,8520,24,0,0,0,3.9304905653062696,777
chr1,161535417,161536326,910,*,0.4945054945054945,0,0,0,0,14802,34,0,0,0,4.1703497391391835,910
chr1,163468159,163468988,830,*,0.7144578313253012,0,0,0,0,142605,3,0,0,0,5.1541377983915355,830
chr1,163682537,163683118,582,*,0.37628865979381443,0,0,0,0,356983,2,0,0,0,5.552648751497547,582
chr1,165551647,165552703,1057,*,0.25922421948912017,0,0,1.892147587511826,0,305,11,0,0,1,2.48572142648158,1057
chr1,169706003,169706949,947,*,0.34424498416050686,0,0,0,0,0,15,0,0,0,0,947
chr1,178810996,178811984,989,*,0.3902932254802831,0,0,0,0,0,10,0,0,0,0,989
chr1,179342360,179343047,688,*,0.38226744186046513,0,0,0,0,0,10,0,0,0,0,688
chr1,181342384,181343184,801,*,0.4232209737827715,0,0,0,0,109501,7,0,0,0,5.039422051423001,801
chr1,187584693,187585545,853,*,0.6447831184056272,0,0,0,0,626579,0,0,0,0,5.796976528387594,853
chr1,191897081,191897767,687,*,0.462882096069869,0,0,0,0,229824,2,0,0,0,5.361397268788745,687
chr1,191903634,191905447,1814,*,0.39966923925027564,0,0,0,0,222144,2,0,0,0,5.346636542664232,1814
chr1,192806269,192807116,848,*,0.47523584905660377,0,0,0,0,24861,10,0,0,0,4.3955360621184365,848
chr1,196086413,196087390,978,*,0.38139059304703476,0,0,0,0,107522,2,0,0,0,5.031501373132273,978
chr1,206222296,206223155,860,*,0.5093023255813953,0,0,1.1627906976744187,0,1127,13,0,0,1,3.0523090996473234,860
chr1,207741879,207742413,535,*,0.4,1.8691588785046729,1.8691588785046729,0,0,0,12,1,1,0,0,535
chr1,209944049,209944702,654,*,0.5611620795107034,0,0,0,0,0,14,0,0,0,0,654
chr1,215266668,215267518,851,*,0.12103407755581669,0,0,0,0,0,3,0,0,0,0,851
chr1,225261437,225262326,890,*,0.5404494382022472,0,0,0,0,0,4,0,0,0,0,890
chr1,230470755,230471949,1195,*,0.46527196652719666,0,0,0,0,0,5,0,0,0,0,1195
chr1,232218005,232218531,527,*,0.41935483870967744,0,0,0,0,40985,5,0,0,0,4.612635535718449,527
chr1,232370081,232371019,939,*,0.4941427050053248,0,0,0,0,162692,4,0,0,0,5.211368867461918,939
chr1,234532887,234533804,918,*,0.6296296296296297,0,0,0,0,0,8,0,0,0,0,918
chr1,237178404,237179384,981,*,0.4841997961264016,0,0,0,0,10685,7,0,0,0,4.0288151698468875,981
chr1,237565674,237566644,971,*,0.38105046343975285,0,0,0,0,0,5,0,0,0,0,971
chr1,238804601,238805397,797,*,0.1028858218318695,0,0,0,0,155283,1,0,0,0,5.19112670962627,797
chr1,247339110,247340031,922,*,0.3579175704989154,0,0,1.0845986984815619,0,3791,20,0,0,1,3.5788683286660286,922
chr1,247864007,247864615,609,*,0.2660098522167488,0,0,0,0,10515,28,0,0,0,4.021850577434325,609
chr1,248443711,248444309,599,*,0.41736227045075125,0,0,0,0,6594,36,0,0,0,3.819214799882384,599
chr1,248621475,248622387,913,*,0.3537787513691128,0,0,0,0,4401,32,0,0,0,3.6436500382173294,913
chr1,249160126,249161117,992,*,0.46169354838709675,0,0,0,0,6810,14,0,0,0,3.833210880282609,992
chr1,249205386,249206192,807,*,0.5489467162329615,0,0,0,0,0,13,0,0,0,0,807
chr2,207014,207816,803,*,0.6301369863013698,0,0,0,0,10319,5,0,0,0,4.013679697291193,803
chr2,318580,319505,926,*,0.5971922246220303,0,0,0,0,30271,6,0,0,0,4.481041114721699,926
chr2,436246,436886,641,*,0.5491419656786272,0,0,0,0,147937,6,0,0,0,5.170079743101626,641
chr2,1051869,1052787,919,*,0.735582154515778,0,0,0,0,0,4,0,0,0,0,919
chr2,1541396,1542195,800,*,0.51625,0,0,0,0,0,4,0,0,0,0,800
chr2,1591267,1591826,560,*,0.6535714285714286,0,0,0,0,43832,4,0,0,0,4.6418011954739224,560
chr2,1599338,1600324,987,*,0.49848024316109424,0,0,0,0,35334,4,0,0,0,4.548205095650741,987
chr2,1600737,1601586,850,*,0.5047058823529412,0,0,0,0,34072,4,0,0,0,4.5324103732534375,850
chr2,2206627,2207625,999,*,0.3863863863863864,0,0,0,0,0,3,0,0,0,0,999
chr2,2784060,2784787,728,*,0.5755494505494505,0,0,0,0,407953,3,0,0,0,5.6106111957554745,728
chr2,3298422,3299289,868,*,0.5679723502304147,0,0,0,0,0,8,0,0,0,0,868
chr2,3441772,3442443,672,*,0.5565476190476191,0,0,0,0,0,8,0,0,0,0,672
chr2,4464855,4465709,855,*,0.4619883040935672,0,0,0,0,210098,2,0,0,0,5.322423985316398,855
chr2,4496734,4497316,583,*,0.21269296740994853,0,0,0,0,178491,2,0,0,0,5.251618755833566,583
chr2,4977564,4978558,995,*,0.43517587939698493,0,0,0,0,273751,1,0,0,0,5.4373573007643055,995
chr2,5846415,5847011,597,*,0.6733668341708543,0,0,0,0,4897,3,0,0,0,3.6900187807886953,597
chr2,7260604,7261366,763,*,0.4836173001310616,0,0,0,0,76294,6,0,0,0,4.88249607735774,763
chr2,7733803,7734403,601,*,0.07487520798668885,0,0,0,0,143421,3,0,0,0,5.15661577438455,601
chr2,7819765,7820675,911,*,0.446761800219539,0,0,0,0,229383,3,0,0,0,5.360563121699302,911
chr2,10153934,10154544,611,*,0.5957446808510638,0,0,0,0,11521,12,0,0,0,4.061527870890508,611
chr2,10154548,10155436,889,*,0.6152980877390326,0,0,0,0,12135,12,0,0,0,4.084075567778674,889
chr2,13211568,13212110,543,*,0.1712707182320442,0,0,0,0,64429,3,0,0,0,4.809088131346346,543
chr2,19102347,19103319,973,*,0.35149023638232274,0,0,0,0,331500,5,0,0,0,5.52048484282775,973
chr2,27433115,27434067,953,*,0.5099685204616999,0,0,5.246589716684156,0,0,41,0,0,1,0,953
chr2,29439534,29440336,803,*,0.4794520547945205,0,0,0,0,0,10,0,0,0,0,803
chr2,31039472,31040457,986,*,0.3793103448275862,0,0,0,0,9160,5,0,0,0,3.961942883141387,986
chr2,31406462,31407004,543,*,0.46408839779005523,0,0,0,0,0,6,0,0,0,0,543
chr2,32335927,32336554,628,*,0.2531847133757962,0,0,0,0,0,8,0,0,0,0,628
chr2,32803594,32804596,1003,*,0.37886340977068794,0,0,0,0,0,11,0,0,0,0,1003
chr2,35017959,35018654,696,*,0.4540229885057471,0,0,0,0,1064674,0,0,0,0,6.0272170563688245,696
chr2,38952982,38953986,1005,*,0.5054726368159204,0,0,0,0,0,11,0,0,0,0,1005
chr2,40983099,40984077,979,*,0.39938712972420837,0,0,0,0,243523,1,0,0,0,5.386541768646904,979
chr2,41942279,41943293,1015,*,0.46206896551724136,0,0,0,0,161401,4,0,0,0,5.207908911944802,1015
chr2,44092108,44092712,605,*,0.4099173553719008,0,0,0,0,0,11,0,0,0,0,605
chr2,48177279,48178209,931,*,0.4253490870032223,0,0,0,0,44346,6,0,0,0,4.646864245869805,931
chr2,59624328,59625362,1035,*,0.11690821256038647,0,0,0,0,333426,1,0,0,0,5.523000764886801,1035
chr2,60266491,60267370,880,*,0.38522727272727275,0,0,0,0,347126,2,0,0,0,5.540488394987948,880
chr2,60694152,60695260,1109,*,0.5491433724075744,0,0,0,0,0,6,0,0,0,0,1109
chr2,64304704,64305546,843,*,0.4638196915776987,0,0,0,0,14239,9,0,0,0,4.153509989300837,843
chr2,66436179,66436926,748,*,0.3770053475935829,0,0,0,0,148454,3,0,0,0,5.1715948293206875,748
chr2,71844897,71845399,503,*,0.5308151093439364,0,0,0,0,0,5,0,0,0,0,503
chr2,71996905,71997565,661,*,0.3661119515885023,0,0,0,0,83011,4,0,0,0,4.919140877401156,661
chr2,76297620,76298500,881,*,0.036322360953461974,0,0,0,0,359508,2,0,0,0,5.555709767045499,881
chr2,82948833,82949356,524,*,0.3702290076335878,0,0,0,0,134570,1,0,0,0,5.128951479672972,524
chr2,82949628,82950249,622,*,0.41479099678456594,0,0,0,0,133677,1,0,0,0,5.126059939313063,622
chr2,88315577,88316225,649,*,0.4206471494607088,0,0,0,0,10498,8,0,0,0,4.021147935720995,649
chr2,89380407,89381077,671,*,0.4262295081967213,0,1.4903129657228018,0,0,268438,4,0,1,0,5.428845612295607,671
chr2,95441539,95443607,2069,*,0.46205896568390525,0,0,0,0,0,9,0,0,0,0,2069
chr2,95443945,95444588,644,*,0.422360248447205,0,0,0,0,0,9,0,0,0,0,644
chr2,95447259,95447790,532,*,0.4473684210526316,0,0,0,0,0,9,0,0,0,0,532
chr2,95497002,95497846,845,*,0.43431952662721895,0,1.183431952662722,0,0,0,10,0,1,0,0,845
chr2,95702750,95703568,819,*,0.5042735042735043,0,0,0,0,0,12,0,0,0,0,819
chr2,95991359,95992290,932,*,0.4291845493562232,0,0,0,0,0,12,0,0,0,0,932
chr2,96316177,96316878,702,*,0.4700854700854701,0,0,0,0,50707,12,0,0,0,4.705076481656278,702
chr2,96423582,96424081,500,*,0.568,0,0,0,0,158112,13,0,0,0,5.198967578952824,500
chr2,96424836,96425605,770,*,0.44805194805194803,0,0,0,0,159366,13,0,0,0,5.2023983973510015,770
chr2,96426864,96427806,943,*,0.5556733828207847,0,0,0,0,161394,13,0,0,0,5.20789007619742,943
chr2,96499445,96500589,1145,*,0.5877729257641922,0,0,0,0,175709,15,0,0,0,5.244796478747623,1145
chr2,96560441,96561672,1232,*,0.3814935064935065,0,1.6233766233766234,0,0,114626,15,0,1,0,5.059286926269233,1232
chr2,96565922,96566977,1056,*,0.3731060606060606,0,1.8939393939393938,0,0,109321,15,0,1,0,5.038707568328147,1056
chr2,96567764,96569317,1554,*,0.37194337194337196,0,1.287001287001287,0,0,106981,15,0,1,0,5.029310712654574,1554
chr2,96579359,96580548,1190,*,0.3865546218487395,0,1.680672268907563,0,0,95750,14,0,1,0,4.98114331832958,1190
chr2,96581034,96581837,804,*,0.39054726368159204,0,1.243781094527363,0,0,94461,14,0,1,0,4.975257136453138,804
chr2,96585106,96586087,982,*,0.37983706720977595,0,0,0,0,90211,14,0,0,0,4.955264311235383,982
chr2,97147133,97148006,874,*,0.4096109839816934,0,0,0,0,15376,24,0,0,0,4.186871614364535,874
chr2,97863116,97863690,575,*,0.3391304347826087,0,0,0,0,0,16,0,0,0,0,575
chr2,97872131,97872939,809,*,0.36093943139678614,0,0,0,0,0,15,0,0,0,0,809
chr2,97933048,97934059,1012,*,0.5810276679841897,0,0,0,0,2790,15,0,0,0,3.445759836488631,1012
chr2,102612810,102613349,540,*,0.37407407407407406,0,0,0,0,0,9,0,0,0,0,540
chr2,104008465,104009363,899,*,0.11457174638487208,0,0,0,0,574326,0,0,0,0,5.759159233615973,899
chr2,105520611,105521120,510,*,0.3411764705882353,0,0,0,0,47139,10,0,0,0,4.673389578188305,510
chr2,106018155,106019033,879,*,0.35381114903299204,0,0,0,0,0,7,0,0,0,0,879
chr2,110511132,110511945,814,*,0.371007371007371,0,0,0,0,134567,8,0,0,0,5.128941797810101,814
chr2,113103752,113104487,736,*,0.5760869565217391,0,0,0,0,6111,15,0,0,0,3.7861833455676335,736
chr2,113914475,113915247,773,*,0.6830530401034929,0,0,0,0,16312,21,0,0,0,4.212533836186607,773
chr2,113956462,113957070,609,*,0.7323481116584565,3.284072249589491,3.284072249589491,4.926108374384237,0,0,20,1,1,1,0,609
chr2,114240494,114241235,742,*,0.38274932614555257,0,0,0,0,0,21,0,0,0,0,742
chr2,114260237,114262246,2010,*,0.6368159203980099,0,0,0,0,1509,20,0,0,0,3.1789769472931693,2010
chr2,114299271,114299926,656,*,0.7667682926829268,0,0,1.524390243902439,0,35032,19,0,0,1,4.544477329086429,656
chr2,114737479,114737987,509,*,0.5658153241650294,0,3.9292730844793713,3.9292730844793713,0,0,13,0,1,1,0,509
chr2,115419589,115420413,825,*,0.6448484848484849,0,0,0,0,0,2,0,0,0,0,825
chr2,115824684,115825477,794,*,0.5050377833753149,0,0,0,0,0,2,0,0,0,0,794
chr2,115918372,115919679,1308,*,0.691131498470948,0.764525993883792,1.529051987767584,2.293577981651376,0,0,2,1,1,1,0,1308
chr2,117812742,117813871,1130,*,0.5336283185840708,0,0,0,0,758383,0,0,0,0,5.8798891619025175,1130
chr2,117814861,117815661,801,*,0.4019975031210986,0,0,0,0,756593,0,0,0,0,5.878862892894839,801
chr2,118617059,118617957,899,*,0.6874304783092324,0,0,0,0,27105,3,0,0,0,4.43306543399148,899
chr2,125431562,125432502,941,*,0.3528161530286929,0,0,0,0,0,1,0,0,0,0,941
chr2,126491900,126492672,773,*,0.3040103492884864,0,0,0,0,819036,0,0,0,0,5.913303521458671,773
chr2,126583095,126583607,513,*,0.5653021442495126,0,0,0,0,829903,0,0,0,0,5.919027857819968,513
chr2,129097719,129098493,775,*,0.58967741935483875,0,0,0,0,21547,5,0,0,0,4.333406966873917,775
chr2,129603514,129604323,810,*,0.38641975308641974,0,0,0,0,527342,0,0,0,0,5.722093185519454,810
chr2,130816780,130817562,783,*,0.5491698595146871,0,1.277139208173691,7.662835249042145,0,8075,16,0,1,1,3.9071963102716016,783
chr2,132833187,132834354,1168,*,0.4589041095890411,0,0,0,0,70809,5,0,0,0,4.850094594386701,1168
chr2,132972491,132973086,596,*,0.3859060402684564,0,0,0,0,0,7,0,0,0,0,596
chr2,133004953,133006177,1225,*,0.3551020408163265,0,0,0,0,0,7,0,0,0,0,1225
chr2,133029238,133035915,6678,*,0.49251272836178495,0,0,0,0,13695,6,0,0,0,4.136593747333078,6678
chr2,133249908,133250876,969,*,0.22807017543859648,0,0,0,0,0,5,0,0,0,0,969
chr2,133318080,133318959,880,*,0.48522727272727273,0,0,0,0,0,5,0,0,0,0,880
chr2,134550165,134550935,771,*,0.40207522697795073,0,0,0,0,224133,3,0,0,0,5.350507741820038,771
chr2,139968462,139969240,779,*,0.4685494223363286,0,0,0,0,311717,2,0,0,0,5.4937618811185684,779
chr2,142071917,142072630,714,*,0.38375350140056025,0,0,0,0,0,1,0,0,0,0,714
chr2,142909929,142910734,806,*,0.3858560794044665,0,0,0,0,20658,1,0,0,0,4.3151092956447465,806
chr2,152457506,152458114,609,*,0.38587848932676516,0,0,0,0,0,9,0,0,0,0,609
chr2,152687839,152688778,940,*,0.4765957446808511,0,0,0,0,507,8,0,0,0,2.7058637122839193,940
chr2,153480484,153480998,515,*,0.5262135922330097,0,0,0,0,0,4,0,0,0,0,515
chr2,153779269,153779897,629,*,0.4912559618441971,0,0,0,0,161501,3,0,0,0,5.208177904893658,629
chr2,160730031,160731223,1193,*,0.1567476948868399,0,0,0,0,0,8,0,0,0,0,1193
chr2,165674579,165675313,735,*,0.23809523809523808,0,0,0,0,0,6,0,0,0,0,735
chr2,167677292,167678221,930,*,0.33225806451612905,0,0,0,0,66775,3,0,0,0,4.824620400493186,930
chr2,175972593,175973504,912,*,0.7127192982456141,0,0,0,0,0,6,0,0,0,0,912
chr2,179880141,179880702,562,*,0.19750889679715303,0,0,0,0,0,6,0,0,0,0,562
chr2,180261407,180262899,1493,*,0.30676490288010716,0,0,0,0,43811,4,0,0,0,4.641593078997352,1493
chr2,181632470,181634177,1708,*,0.38524590163934425,0,0,0,0,210934,1,0,0,0,5.324148647286758,1708
chr2,184187556,184188339,784,*,0.37755102040816324,0,0,0,0,161147,4,0,0,0,5.207224919874082,784
chr2,190869250,190870036,787,*,0.4320203303684879,0,0,0,0,50389,12,0,0,0,4.702344358355768,787
chr2,192559069,192559991,923,*,0.4463705308775731,0,0,0,0,5820,4,0,0,0,3.7649975992848805,923
chr2,202535357,202536231,875,*,0.48,0,0,0,0,0,13,0,0,0,0,875
chr2,205901319,205902201,883,*,0.24575311438278596,0,0,0,0,0,1,0,0,0,0,883
chr2,209041295,209041962,668,*,0.29191616766467066,0,0,0,0,0,14,0,0,0,0,668
chr2,213055881,213056862,982,*,0.23930753564154786,0,0,0,0,0,2,0,0,0,0,982
chr2,223012666,223013250,585,*,0.37094017094017095,0,0,0,0,51355,4,0,0,0,4.7105911901858315,585
chr2,224963809,224964652,844,*,0.4537914691943128,0,0,0,0,59772,7,0,0,0,4.776505053570831,844
chr2,227317659,227318602,944,*,0.3336864406779661,0,0,0,0,204823,4,0,0,0,5.31138084320656,944
chr2,231831609,231832275,667,*,0.4737631184407796,0,0,0,0,5917,18,0,0,0,3.7721749608246142,667
chr2,236043385,236044287,903,*,0.48615725359911405,0,0,0,0,79026,2,0,0,0,4.897775495691278,903
chr2,236396424,236397294,871,*,0.4753157290470723,0,0,0,0,5438,2,0,0,0,3.735519058815171,871
chr2,238474087,238474714,628,*,0.42356687898089174,0,0,1.5923566878980893,0,502,11,0,0,1,2.7015679850559273,628
chr2,239778917,239780040,1124,*,0.5756227758007118,0,0,0,0,0,11,0,0,0,0,1124
chr2,240514661,240515846,1186,*,0.5868465430016864,0,0,0,0,168707,10,0,0,0,5.227135676978445,1186
chr2,241137080,241138063,984,*,0.5497967479674797,0,0,0,0,57006,18,0,0,0,4.755928186807898,984
chr3,238242,239367,1126,*,0.6891651865008881,0,1.7761989342806397,3.5523978685612794,0,0,1,0,1,1,0,1126
chr3,350180,351277,1098,*,0.48360655737704916,0,0,0,0,0,1,0,0,0,0,1098
chr3,1352546,1353488,943,*,0.2672322375397667,0,0,0,0,0,1,0,0,0,0,943
chr3,2140681,2141672,992,*,0.6592741935483871,0,1.0080645161290323,2.0161290322580645,0,0,2,0,1,1,0,992
chr3,3993522,3994420,899,*,0.371523915461624,0,0,0,0,0,3,0,0,0,0,899
chr3,4643995,4644518,524,*,0.41030534351145037,0,0,0,0,0,6,0,0,0,0,524
chr3,6170757,6171302,546,*,0.45054945054945056,0,0,0,0,731499,0,0,0,0,5.86421433046133,546
chr3,6679931,6680608,678,*,0.3702064896755162,0,0,0,0,222193,1,0,0,0,5.3467323273227905,678
chr3,11419288,11420395,1108,*,0.44855595667870035,0,0,0,0,0,7,0,0,0,0,1108
chr3,11910957,11911846,890,*,0.4348314606741573,0,0,0,0,22604,6,0,0,0,4.354204511370313,890
chr3,15415092,15415969,878,*,0.45671981776765375,0,0,0,0,32190,17,0,0,0,4.507734468072263,878
chr3,16970138,16971073,936,*,0.42948717948717946,0,0,0,0,0,5,0,0,0,0,936
chr3,20908236,20908738,503,*,0.7395626242544732,0,0,0,0,538479,0,0,0,0,5.731169577548689,503
chr3,21184838,21185685,848,*,0.12617924528301888,0,0,0,0,261532,2,0,0,0,5.4175264955500735,848
chr3,26538842,26539351,510,*,0.3803921568627451,0,0,0,0,124948,1,0,0,0,5.096732784702406,510
chr3,27858763,27860629,1867,*,0.38296732726298877,0,0,0,0,94556,4,0,0,0,4.975693684940377,1867
chr3,30861413,30861914,502,*,0.25697211155378485,0,0,0,0,0,2,0,0,0,0,502
chr3,34473721,34474423,703,*,0.406827880512091,0,0,0,0,562521,0,0,0,0,5.75013951219098,703
chr3,36920894,36921951,1058,*,0.20982986767485823,0,0,0,0,0,7,0,0,0,0,1058
chr3,40125706,40127010,1305,*,0.28812260536398465,0,0,0,0,0,9,0,0,0,0,1305
